# time, 'deltacol', 'deltalat', 'deltalon', 'deltaped', 'x', 'y', 'z', 'q0', 'q1', 'q2', 'q3', 'u', 'v', 'w', 'p', 'q', 'r', 'wM1', 'wdotM1', 'wM2', 'wdotM2', 'wM3', 'wdotM3', 'wM4', 'wdotM4', 'deltacol_p', 'deltalat_p', 'deltalon_p', 'deltaped_p', reward, control reward
1.020000000000000240e+00,5.272709315639252736e+02,5.272709315639252736e+02,5.272709315639252736e+02,5.272709315639252736e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.793472535894576225e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.842155517025494404e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.512553277468449142e-01,-6.680119611779389288e-05,-1.512553277468449142e-01,-6.680119611779389288e-05,-1.512553277468449142e-01,-6.680119611779389288e-05,-1.512553277468449142e-01,-6.680119611779389288e-05,-1.515271229071648573e-01,-1.515271229071648573e-01,-1.515271229071648573e-01,-1.515271229071648573e-01,-1.663562805292007063e-02,-1.663562805292007063e-02
1.025000000000000133e+00,5.272608124467125208e+02,5.272608124467125208e+02,5.272608124467125208e+02,5.272608124467125208e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.827479188202037363e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.760528480272309793e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.513023772021855340e-01,-7.242462966439155991e-05,-1.513023772021855340e-01,-7.242462966439155991e-05,-1.513023772021855340e-01,-7.242462966439155991e-05,-1.513023772021855340e-01,-7.242462966439155991e-05,-1.515945836885831399e-01,-1.515945836885831399e-01,-1.515945836885831399e-01,-1.515945836885831399e-01,-1.658800766847434716e-02,-1.658800766847434716e-02
1.030000000000000027e+00,5.272501819769827307e+02,5.272501819769827307e+02,5.272501819769827307e+02,5.272501819769827307e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.861078059421268804e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.679044846399140312e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.513531758867808774e-01,-7.795554141887262034e-05,-1.513531758867808774e-01,-7.795554141887262034e-05,-1.513531758867808774e-01,-7.795554141887262034e-05,-1.513531758867808774e-01,-7.795554141887262034e-05,-1.516654534867818427e-01,-1.516654534867818427e-01,-1.516654534867818427e-01,-1.516654534867818427e-01,-1.654012290582040912e-02,-1.654012290582040912e-02
1.034999999999999920e+00,5.272390491741058440e+02,5.272390491741058440e+02,5.272390491741058440e+02,5.272390491741058440e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.894269892846141445e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.597715097648393368e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.514076617388392387e-01,-8.339444716165544946e-05,-1.514076617388392387e-01,-8.339444716165544946e-05,-1.514076617388392387e-01,-8.339444716165544946e-05,-1.514076617388392387e-01,-8.339444716165544946e-05,-1.517396721726277375e-01,-1.517396721726277375e-01,-1.517396721726277375e-01,-1.517396721726277375e-01,-1.649198499049453481e-02,-1.649198499049453481e-02
1.039999999999999813e+00,5.272274230021755557e+02,5.272274230021755557e+02,5.272274230021755557e+02,5.272274230021755557e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.927055483740954145e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.516549539962390725e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.514657730456399065e-01,-8.874186808482953381e-05,-1.514657730456399065e-01,-8.874186808482953381e-05,-1.514657730456399065e-01,-8.874186808482953381e-05,-1.514657730456399065e-01,-8.874186808482953381e-05,-1.518171799854962645e-01,-1.518171799854962645e-01,-1.518171799854962645e-01,-1.518171799854962645e-01,-1.644360502370334487e-02,-1.644360502370334487e-02
1.044999999999999707e+00,5.272153123695431987e+02,5.272153123695431987e+02,5.272153123695431987e+02,5.272153123695431987e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.959435678460026864e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.435558303991895102e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.515274484471273997e-01,-9.399833065615315064e-05,-1.515274484471273997e-01,-9.399833065615315064e-05,-1.515274484471273997e-01,-9.399833065615315064e-05,-1.515274484471273997e-01,-9.399833065615315064e-05,-1.518979175363787126e-01,-1.518979175363787126e-01,-1.518979175363787126e-01,-1.518979175363787126e-01,-1.639499398245192197e-02,-1.639499398245192197e-02
1.049999999999999600e+00,5.272027261283654980e+02,5.272027261283654980e+02,5.272027261283654980e+02,5.272027261283654980e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.991411373575731503e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.354751346119957844e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.515926269394078929e-01,-9.916436648760296180e-05,-1.515926269394078929e-01,-9.916436648760296180e-05,-1.515926269394078929e-01,-9.916436648760296180e-05,-1.515926269394078929e-01,-9.916436648760296180e-05,-1.519818258108966980e-01,-1.519818258108966980e-01,-1.519818258108966980e-01,-1.519818258108966980e-01,-1.634616271969568935e-02,-1.634616271969568935e-02
1.054999999999999494e+00,5.271896730741652846e+02,5.271896730741652846e+02,5.271896730741652846e+02,5.271896730741652846e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.002298351500852114e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.274138449492872027e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.516612478781720341e-01,-1.042405121984835148e-04,-1.516612478781720341e-01,-1.042405121984835148e-04,-1.516612478781720341e-01,-1.042405121984835148e-04,-1.516612478781720341e-01,-1.042405121984835148e-04,-1.520688461722314866e-01,-1.520688461722314866e-01,-1.520688461722314866e-01,-1.520688461722314866e-01,-1.629712196450139317e-02,-1.629712196450139317e-02
1.059999999999999387e+00,5.271761619454031234e+02,5.271761619454031234e+02,5.271761619454031234e+02,5.271761619454031234e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.005415309716339856e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.193729225064670274e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.517332509820372710e-01,-1.092273092748730079e-04,-1.517332509820372710e-01,-1.092273092748730079e-04,-1.517332509820372710e-01,-1.092273092748730079e-04,-1.517332509820372710e-01,-1.092273092748730079e-04,-1.521589203639791554e-01,-1.521589203639791554e-01,-1.521589203639791554e-01,-1.521589203639791554e-01,-1.624788232222806883e-02,-1.624788232222806883e-02
1.064999999999999281e+00,5.271622014230629247e+02,5.271622014230629247e+02,5.271622014230629247e+02,5.271622014230629247e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.008492116207237999e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.113533112649616186e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.518085763356983309e-01,-1.141253039937950575e-04,-1.518085763356983309e-01,-1.141253039937950575e-04,-1.518085763356983309e-01,-1.141253039937950575e-04,-1.518085763356983309e-01,-1.141253039937950575e-04,-1.522519905129138262e-01,-1.522519905129138262e-01,-1.522519905129138262e-01,-1.522519905129138262e-01,-1.619845427472199617e-02,-1.619845427472199617e-02
1.069999999999999174e+00,5.271478001302532448e+02,5.271478001302532448e+02,5.271478001302532448e+02,5.271478001302532448e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.011528879854073359e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.033559381984465730e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.518871643931568594e-01,-1.189350472435846129e-04,-1.518871643931568594e-01,-1.189350472435846129e-04,-1.518871643931568594e-01,-1.189350472435846129e-04,-1.518871643931568594e-01,-1.189350472435846129e-04,-1.523479991316449844e-01,-1.523479991316449844e-01,-1.523479991316449844e-01,-1.523479991316449844e-01,-1.614884818052519933e-02,-1.614884818052519933e-02
1.074999999999999067e+00,5.271329666318110867e+02,5.271329666318110867e+02,5.271329666318110867e+02,5.271329666318110867e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.014525714129899114e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.953817133801608819e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.519689559807670953e-01,-1.236570944134207650e-04,-1.519689559807670953e-01,-1.236570944134207650e-04,-1.519689559807670953e-01,-1.236570944134207650e-04,-1.519689559807670953e-01,-1.236570944134207650e-04,-1.524468891212594768e-01,-1.524468891212594768e-01,-1.524468891212594768e-01,-1.524468891212594768e-01,-1.609907427510059996e-02,-1.609907427510059996e-02
1.079999999999998961e+00,5.271177094339271889e+02,5.271177094339271889e+02,5.271177094339271889e+02,5.271177094339271889e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.017482737016162098e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.874315300910204485e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.520538923002163756e-01,-1.282920052652070098e-04,-1.520538923002163756e-01,-1.282920052652070098e-04,-1.520538923002163756e-01,-1.282920052652070098e-04,-1.520538923002163756e-01,-1.282920052652070098e-04,-1.525486037738187362e-01,-1.525486037738187362e-01,-1.525486037738187362e-01,-1.525486037738187362e-01,-1.604914267107182546e-02,-1.604914267107182546e-02
1.084999999999998854e+00,5.271020369837794988e+02,5.271020369837794988e+02,5.271020369837794988e+02,5.271020369837794988e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.020400070918947577e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.795062649287086032e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.521419149314245933e-01,-1.328403438081160459e-04,-1.521419149314245933e-01,-1.328403438081160459e-04,-1.521419149314245933e-01,-1.328403438081160459e-04,-1.521419149314245933e-01,-1.328403438081160459e-04,-1.526530867748033815e-01,-1.526530867748033815e-01,-1.526530867748033815e-01,-1.526530867748033815e-01,-1.599906335847656180e-02,-1.599906335847656180e-02
1.089999999999998748e+00,5.270859576691792654e+02,5.270859576691792654e+02,5.270859576691792654e+02,5.270859576691792654e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.023277842585845754e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.716067779176103869e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.522329658353540616e-01,-1.373026781776864880e-04,-1.522329658353540616e-01,-1.373026781776864880e-04,-1.522329658353540616e-01,-1.373026781776864880e-04,-1.522329658353540616e-01,-1.373026781776864880e-04,-1.527602822054715537e-01,-1.527602822054715537e-01,-1.527602822054715537e-01,-1.527602822054715537e-01,-1.594884620503456141e-02,-1.594884620503456141e-02
1.094999999999998641e+00,5.270694798182288423e+02,5.270694798182288423e+02,5.270694798182288423e+02,5.270694798182288423e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.026116183023351169e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.637339126194351735e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.523269873567399957e-01,-1.416795805109227757e-04,-1.523269873567399957e-01,-1.416795805109227757e-04,-1.523269873567399957e-01,-1.416795805109227757e-04,-1.523269873567399957e-01,-1.416795805109227757e-04,-1.528701345451410898e-01,-1.528701345451410898e-01,-1.528701345451410898e-01,-1.528701345451410898e-01,-1.589850095642786343e-02,-1.589850095642786343e-02
1.099999999999998535e+00,5.270526116989910861e+02,5.270526116989910861e+02,5.270526116989910861e+02,5.270526116989910861e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.028915227414861633e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.558884962450161282e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.524239222267381733e-01,-1.459716268266131323e-04,-1.524239222267381733e-01,-1.459716268266131323e-04,-1.524239222267381733e-01,-1.459716268266131323e-04,-1.524239222267381733e-01,-1.459716268266131323e-04,-1.529825886733927609e-01,-1.529825886733927609e-01,-1.529825886733927609e-01,-1.529825886733927609e-01,-1.584803723659877761e-02,-1.584803723659877761e-02
1.104999999999998428e+00,5.270353615191709196e+02,5.270353615191709196e+02,5.270353615191709196e+02,5.270353615191709196e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.031675115039187851e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.480713397664871422e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.525237135654916587e-01,-1.501793969038711651e-04,-1.525237135654916587e-01,-1.501793969038711651e-04,-1.525237135654916587e-01,-1.501793969038711651e-04,-1.525237135654916587e-01,-1.501793969038711651e-04,-1.530975898721939066e-01,-1.530975898721939066e-01,-1.530975898721939066e-01,-1.530975898721939066e-01,-1.579746454805674993e-02,-1.579746454805674993e-02
1.109999999999998321e+00,5.270177374258076952e+02,5.270177374258076952e+02,5.270177374258076952e+02,5.270177374258076952e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.034395989189618170e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.402832380305255811e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.526263048846158155e-01,-1.543034741638971141e-04,-1.526263048846158155e-01,-1.543034741638971141e-04,-1.526263048846158155e-01,-1.543034741638971141e-04,-1.526263048846158155e-01,-1.543034741638971141e-04,-1.532150838279486837e-01,-1.532150838279486837e-01,-1.532150838279486837e-01,-1.532150838279486837e-01,-1.574679227220143751e-02,-1.574679227220143751e-02
1.114999999999998215e+00,5.269997475049797231e+02,5.269997475049797231e+02,5.269997475049797231e+02,5.269997475049797231e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.037077997093627246e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.325249698721279401e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.527316400896051585e-01,-1.583444455504068316e-04,-1.527316400896051585e-01,-1.583444455504068316e-04,-1.527316400896051585e-01,-1.583444455504068316e-04,-1.527316400896051585e-01,-1.583444455504068316e-04,-1.533350166334684905e-01,-1.533350166334684905e-01,-1.533350166334684905e-01,-1.533350166334684905e-01,-1.569602966965755186e-02,-1.569602966965755186e-02
1.119999999999998108e+00,5.269813997815197126e+02,5.269813997815197126e+02,5.269813997815197126e+02,5.269813997815197126e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.039721289833073214e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.247972982291404520e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.528396634821614919e-01,-1.623029014126142755e-04,-1.528396634821614919e-01,-1.623029014126142755e-04,-1.528396634821614919e-01,-1.623029014126142755e-04,-1.528396634821614919e-01,-1.623029014126142755e-04,-1.534573347898685602e-01,-1.534573347898685602e-01,-1.534573347898685602e-01,-1.534573347898685602e-01,-1.564518588062213666e-02,-1.564518588062213666e-02
1.124999999999998002e+00,5.269627022187413559e+02,5.269627022187413559e+02,5.269627022187413559e+02,5.269627022187413559e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.042326022264927765e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.171009702575890543e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.529503197624383359e-01,-1.661794353893242260e-04,-1.529503197624383359e-01,-1.661794353893242260e-04,-1.529503197624383359e-01,-1.661794353893242260e-04,-1.529503197624383359e-01,-1.661794353893242260e-04,-1.535819852083909476e-01,-1.535819852083909476e-01,-1.535819852083909476e-01,-1.535819852083909476e-01,-1.559426992522516819e-02,-1.559426992522516819e-02
1.129999999999997895e+00,5.269436627181773929e+02,5.269436627181773929e+02,5.269436627181773929e+02,5.269436627181773929e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.044892352942849989e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.094367174475422644e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.530635540312134113e-01,-1.699746442925809120e-04,-1.530635540312134113e-01,-1.699746442925809120e-04,-1.530635540312134113e-01,-1.699746442925809120e-04,-1.530635540312134113e-01,-1.699746442925809120e-04,-1.537089152121506874e-01,-1.537089152121506874e-01,-1.537089152121506874e-01,-1.537089152121506874e-01,-1.554329070390392253e-02,-1.554329070390392253e-02
1.134999999999997788e+00,5.269242891193290461e+02,5.269242891193290461e+02,5.269242891193290461e+02,5.269242891193290461e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.047420444038915655e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.018052557395291657e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.531793117919800773e-01,-1.736891279939811739e-04,-1.531793117919800773e-01,-1.736891279939811739e-04,-1.531793117919800773e-01,-1.736891279939811739e-04,-1.531793117919800773e-01,-1.736891279939811739e-04,-1.538380725378063474e-01,-1.538380725378063474e-01,-1.538380725378063474e-01,-1.538380725378063474e-01,-1.549225699778444820e-02,-1.549225699778444820e-02
1.139999999999997682e+00,5.269045891994251178e+02,5.269045891994251178e+02,5.269045891994251178e+02,5.269045891994251178e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.049910461266345685e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.942072856418011639e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.532975389529648291e-01,-1.773234893110986476e-04,-1.532975389529648291e-01,-1.773234893110986476e-04,-1.532975389529648291e-01,-1.773234893110986476e-04,-1.532975389529648291e-01,-1.773234893110986476e-04,-1.539694053371658544e-01,-1.539694053371658544e-01,-1.539694053371658544e-01,-1.539694053371658544e-01,-1.544117746908146849e-02,-1.544117746908146849e-02
1.144999999999997575e+00,5.268845706731934797e+02,5.268845706731934797e+02,5.268845706731934797e+02,5.268845706731934797e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.052362573802545498e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.866434923480156272e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.534181818290668575e-01,-1.808783338945740837e-04,-1.534181818290668575e-01,-1.808783338945740837e-04,-1.534181818290668575e-01,-1.808783338945740837e-04,-1.534181818290668575e-01,-1.808783338945740837e-04,-1.541028621787101649e-01,-1.541028621787101649e-01,-1.541028621787101649e-01,-1.541028621787101649e-01,-1.539006066150561125e-02,-1.539006066150561125e-02
1.149999999999997469e+00,5.268642411926425666e+02,5.268642411926425666e+02,5.268642411926425666e+02,5.268642411926425666e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.054776954212877094e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.791145458553636161e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.535411871437228903e-01,-1.843542701166489550e-04,-1.535411871437228903e-01,-1.843542701166489550e-04,-1.535411871437228903e-01,-1.843542701166489550e-04,-1.535411871437228903e-01,-1.843542701166489550e-04,-1.542383920490495441e-01,-1.542383920490495441e-01,-1.542383920490495441e-01,-1.542383920490495441e-01,-1.533891500068240710e-02,-1.533891500068240710e-02
1.154999999999997362e+00,5.268436083468532161e+02,5.268436083468532161e+02,5.268436083468532161e+02,5.268436083468532161e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.057153778374830821e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.716211010835191786e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.536665020306956508e-01,-1.877519089610313330e-04,-1.536665020306956508e-01,-1.877519089610313330e-04,-1.536665020306956508e-01,-1.877519089610313330e-04,-1.536665020306956508e-01,-1.877519089610313330e-04,-1.543759443543119003e-01,-1.543759443543119003e-01,-1.543759443543119003e-01,-1.543759443543119003e-01,-1.528774879458350000e-02,-1.528774879458350000e-02
1.159999999999997256e+00,5.268226796617818763e+02,5.268226796617818763e+02,5.268226796617818763e+02,5.268226796617818763e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.059493225403196348e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.641637979938106895e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.537940740357915947e-01,-1.910718639129838081e-04,-1.537940740357915947e-01,-1.910718639129838081e-04,-1.537940740357915947e-01,-1.910718639129838081e-04,-1.537940740357915947e-01,-1.910718639129838081e-04,-1.545154689214541799e-01,-1.545154689214541799e-01,-1.545154689214541799e-01,-1.545154689214541799e-01,-1.523657023397007038e-02,-1.523657023397007038e-02
1.164999999999997149e+00,5.268014626000735916e+02,5.268014626000735916e+02,5.268014626000735916e+02,5.268014626000735916e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.061795477575344648e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.567432617091249369e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.539238511185029301e-01,-1.943147508509657229e-04,-1.539238511185029301e-01,-1.943147508509657229e-04,-1.539238511185029301e-01,-1.943147508509657229e-04,-1.539238511185029301e-01,-1.943147508509657229e-04,-1.546569159995093701e-01,-1.546569159995093701e-01,-1.546569159995093701e-01,-1.546569159995093701e-01,-1.518538739284469585e-02,-1.518538739284469585e-02
1.169999999999997042e+00,5.267799645608860146e+02,5.267799645608860146e+02,5.267799645608860146e+02,5.267799645608860146e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.064060720257442583e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.493601026340110494e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.540557816535791380e-01,-1.974811879381643820e-04,-1.540557816535791380e-01,-1.974811879381643820e-04,-1.540557816535791380e-01,-1.974811879381643820e-04,-1.540557816535791380e-01,-1.974811879381643820e-04,-1.548002362607598936e-01,-1.548002362607598936e-01,-1.548002362607598936e-01,-1.548002362607598936e-01,-1.513420822891453632e-02,-1.513420822891453632e-02
1.174999999999996936e+00,5.267581928797229693e+02,5.267581928797229693e+02,5.267581928797229693e+02,5.267581928797229693e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.066289141831089360e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.420149165754505560e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.541898144325227760e-01,-2.005717955169128430e-04,-1.541898144325227760e-01,-2.005717955169128430e-04,-1.541898144325227760e-01,-2.005717955169128430e-04,-1.541898144325227760e-01,-2.005717955169128430e-04,-1.549453808018468326e-01,-1.549453808018468326e-01,-1.549453808018468326e-01,-1.549453808018468326e-01,-1.508304058406539916e-02,-1.508304058406539916e-02
1.179999999999996829e+00,5.267361548282786998e+02,5.267361548282786998e+02,5.267361548282786998e+02,5.267361548282786998e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.068480933620730156e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.347082848638716968e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.543258986650153375e-01,-2.035871960033297512e-04,-1.543258986650153375e-01,-2.035871960033297512e-04,-1.543258986650153375e-01,-2.035871960033297512e-04,-1.543258986650153375e-01,-2.035871960033297512e-04,-1.550923011448086530e-01,-1.550923011448086530e-01,-1.550923011448086530e-01,-1.550923011448086530e-01,-1.503189218484601852e-02,-1.503189218484601852e-02
1.184999999999996723e+00,5.267138576142922375e+02,5.267138576142922375e+02,5.267138576142922375e+02,5.267138576142922375e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.070636289821491616e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.274407744746966387e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.544639839802751657e-01,-2.065280137795166837e-04,-1.544639839802751657e-01,-2.065280137795166837e-04,-1.544639839802751657e-01,-2.065280137795166837e-04,-1.544639839802751657e-01,-2.065280137795166837e-04,-1.552409492380517619e-01,-1.552409492380517619e-01,-1.552409492380517619e-01,-1.552409492380517619e-01,-1.498077064296188254e-02,-1.498077064296188254e-02
